bbc_mean_dist,bbc_win_pct,case_type,chc_mean_dist,chc_win_pct,com_mean_dist,com_win_pct,icc_mean_dist,icc_win_pct,n_fixations,winner_by_distance
448.62136149653224,0.0,Baseline (all centers co-located),448.62136149653224,0.0,448.62136149653224,100.0,448.62136149653224,0.0,180,COM
581.7803879237923,6.764168190127971,All-far spectrum,547.591043962432,26.3254113345521,550.2852902381333,40.036563071297984,684.8039115205776,26.87385740402194,547,CHC
462.271123355782,26.10294117647059,Pair C1 (BBC vs CHC+ICC),476.35139541197447,6.985294117647059,460.90202327748034,53.67647058823529,476.6777180169745,13.23529411764706,544,COM
505.55671965941195,6.557377049180328,Pair C2 (CHC vs BBC+ICC),482.947526329408,27.322404371584703,482.2454082060804,53.00546448087432,506.2305484280258,13.114754098360656,549,COM
504.4980501424427,6.227106227106227,Pair C3 (ICC vs CHC+BBC),502.88232134028897,6.95970695970696,469.5025870384998,25.82417582417583,468.6041642645758,60.98901098901099,546,ICC
549.8374582402854,27.090909090909093,Isolated COM,551.6279131427976,0.18181818181818182,527.7318493625,52.72727272727272,550.9878934315091,20.0,550,COM
463.1471101279089,20.14519056261343,Isolated BBC,420.78189327333956,26.678765880217785,421.08342076437293,0.0,414.67574594553093,53.17604355716878,551,ICC
474.08458220783456,0.0,Isolated CHC,479.97850815306896,39.633027522935784,468.2535905710324,27.889908256880737,482.1632318652093,32.477064220183486,545,COM
466.27979038297696,6.521739130434782,Isolated ICC,462.32019994039337,23.731884057971016,462.1381058343031,53.62318840579711,502.60749957132646,16.1231884057971,552,COM
